Wavelength / nm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
195.29	0.0014584369900674248	0.0010377243143293868	0.0003389542466006474	-0.00045063833777583384	-0.0011194827434667781	-0.0014883626521052203	-0.0014584369900674254	-0.001037724314329389	-0.00033895424660064754	0.0004506383377758324	0.0011194827434667784	0.0014883626521052214
195.9	0.001654376581450477	0.0008780611039975916	-0.00013353013717662808	-0.0011093420859291537	-0.001787906718627106	-0.001987403189926745	-0.0016543765814504767	-0.000878061103997593	0.0001335301371766281	0.001109342085929153	0.0017879067186271072	0.0019874031899267445
196.5	-0.003965046441842473	-0.003939530331519285	-0.00285842025030759	-0.0010113987713972112	0.0011066261915348824	0.002928131560122075	0.003965046441842473	0.003939530331519284	0.00285842025030759	0.0010113987713972117	-0.0011066261915348814	-0.002928131560122075
197.1	-0.0009734679786671903	-0.0009536092540621897	-0.0006782316999363796	-0.0002211225095314298	0.0002952362787308095	0.0007324867445307607	0.0009734679786671897	0.0009536092540621881	0.0006782316999363814	0.0002211225095314316	-0.0002952362787308095	-0.0007324867445307598
197.7	0.0009878477333617982	0.0033101928078467834	0.004745574392677912	0.004909383151369178	0.0037577266593161116	0.0015991903435223945	-0.0009878477333617993	-0.0033101928078467834	-0.004745574392677912	-0.004909383151369177	-0.003757726659316111	-0.001599190343522393
198.3	-0.0015105458380384007	-0.0029675534146653007	-0.0036294074503364112	-0.00331876469068638	-0.0021188616122980075	-0.0003512112760210799	0.0015105458380384035	0.0029675534146653007	0.0036294074503364112	0.0033187646906863793	0.0021188616122980093	0.000351211276021079
198.9	0.0037549669422616777	0.0030641200039761497	0.0015522445851131649	-0.0003755535167864728	-0.00220272235714851	-0.0034396735207626247	-0.0037549669422616747	-0.00306412000397615	-0.0015522445851131664	0.0003755535167864713	0.0022027223571485085	0.0034396735207626256
199.5	0.0019881148687853614	0.0018593266591078752	0.0012323333726567787	0.0002751373541963776	-0.0007557814961285809	-0.0015841893049114988	-0.0019881148687853605	-0.0018593266591078765	-0.0012323333726567784	-0.00027513735419637785	0.0007557814961285808	0.0015841893049115018
200.11	-0.004182497911772986	-0.004567234250357083	-0.0037281838599142313	-0.0018901696149726188	0.0004543140518587553	0.0026770646353844645	0.004182497911772989	0.004567234250357081	0.0037281838599142318	0.0018901696149726203	-0.0004543140518587536	-0.002677064635384466
200.71	-0.0009148473108472686	-0.0012968135512755482	-0.001331299647905806	-0.001009065078995865	-0.0004164523370585353	0.000287748472279683	0.0009148473108472705	0.001296813551275549	0.0013312996479058062	0.001009065078995866	0.00041645233705853553	-0.0002877484722796825
